ID,NAME,ADDRESS,CITY,REGION,POSTALCODE,LAT,LON
ICL0571851,Food Xpress,"91,Sharada Nagar,Mystry Place,Opp Safilguda Lake,Malkajgiri",Hyderabad,Telangana,500056,17.46244,78.53722
ICL0571875,Appa Rao (Adovate),"16-2-696,Sai Krupa Market,Malakpet",Hyderabad,Telangana,500036,17.37316,78.50334
ICL0571882,Central Power Distribution Company Of Ap Ltd-Jao/Peshi,"6-1-50,Corporate Office,Mint Compound,New Malakpet",Hyderabad,Telangana,500059,17.36423,78.51591
ICL0571927,Bharadwajasa Offset & Screen Printers,"Shop No 4,Mig 507,K P H B Colony,Phase Iiird,Road No 3,Near Bus Stop,Kukatpally",Hyderabad,Telangana,500072,17.48742,78.39563
ICL0571935,Super Stationers,"Saifabad Science College Road, Ambedkar Nagar, Opp To Sanketika Vidya Mandir,Masab Tank",Hyderabad,Telangana,500004,17.40476,78.45417
ICL0571943,Balaji Ratanlal Dry Fruits General Store,"E-1011-30-265/30,Opposite Sainathpuram Bus Stop,Cross Road,A S Rao Nagar",Hyderabad,Telangana,500062,17.47588,78.55206
ICL0571979,Vamshi Stationary,"1-145/1,Nfc Road,Opp Muthhoot Fina,Mallapur",Hyderabad,Telangana,500076,17.44307,78.56679
ICL0572028,Utsav Jewelery,"11,Wellington Road,New Vasavi Nagar,Karkhana",Hyderabad,Telangana,500015,17.46395,78.50264
ICL0572141,Bharat Dynamics Ltd-Imm-Cped-Sm,"Subhedar Malla Reddy Marg,Dwarkamai Nagar,Kanchan Bagh",Hyderabad,Telangana,500058,17.33153,78.50858
ICL0572195,Bajaj Service Centre,"Shop No 2,Jntu Road,Phase Iiird,Towards Hi-Tech City,K P H B,Kukatpally",Hyderabad,Telangana,500072,17.48698,78.39102
ICL0572436,V B C Ferro Alloys Limited,"Iii Floor 6-2-913/914,Progressive Towers,Khairatabad",Hyderabad,Telangana,500004,17.41234,78.46095
ICL0572476,M.S Digital Studio,"Venkateshwara Temple Road, Sai Nagar, Uppal, Near Sri Sai Colony",Hyderabad,Telangana,500092,17.40763,78.57006
ICL0572512,Srivatsasa Medical And General Stores,"Next To Reddy'S Chicken Market, Bowenpally",Hyderabad,Telangana,500011,17.46707,78.48206
ICL0572586,S K Kasim Ali Welding Works,"Flot No 402,Vivekanand Nagar,Opposite Sree Mobiles,New Allapur Road,Borabanda",Hyderabad,Telangana,500018,17.45914,78.39947
ICL0572607,Balaji Engine Clinic,"16 - 11 - 732/D/4, Shiva Ganga Theatre Road, Dilsukh Nagar, Nr Ace Engineering Academy",Hyderabad,Telangana,500059,17.36064,78.52197
ICL0572668,Pooja Traders,"15-2-645 Kondaiah Building,Near Rajdhani Hotel,Kishan Ganj",Hyderabad,Telangana,500012,17.37868,78.47616
ICL0572711,Nandi Plywood & Hardware,"H.No.2-5,Weaker Section,Near Lucky Restaurant,Miyapur Village,",Hyderabad,Telangana,500049,17.49458,78.35929
ICL0572733,M/S Sk Engineers,"30B 1St Floor Adjacent To Kfc, Vasavi Nagar, Vikrampuri Colony, Secunderabad,",Hyderabad,Telangana,500015,17.45535,78.4992
ICL0572766,Pranava Infra,"6 204/4/5/16 Plot No 16, Boudha Nagar, New Jeedimetla Suchitra Junction, Near By Suchitra Bus Stop",Hyderabad,Telangana,500067,17.50042,78.47781
ICL0573018,Dr Padma Jyothi R,"Plot 7,Bhavana Colony Phase-1,Next Lane Ganesh Temple,Bowenpally",Hyderabad,Telangana,500011,17.45644,78.47894
ICL0573086,Neha Kids War Ladies & Hoiery,"S No#17-3-640/1,Yakutpura Main Road,Yakutpura,Beside Bada Bazar Circle",Hyderabad,Telangana,500023,17.36113,78.48884
ICL0573099,Shankar Mobiles,"Tilak Nagar,Tilak Nagar Road,Prashanti Nagar,Nlnew,New Nallakunta,Near Kethake Sangameswara Tiffins",Hyderabad,Telangana,500044,17.39434,78.50615
ICL0573100,Amrutham Ayurveda Bazaar,"Opposite Bus Depot,Beside Konark Theatre Lane,Lalita Nagar,Dilsukh Nagar",Hyderabad,Telangana,500060,17.36717,78.52548
ICL0573120,Jain Sign Systems,"3-5-762/3,Vitthalwadi Circle,Opp Central Cafe,Narayanguda",Hyderabad,Telangana,500029,17.39683,78.49082
ICL0573153,Visu Academy Ameerpet,"3Rd Floor, Nestcon Building, Near Hanuman Temple, Next Lane To Rahmat Complex, Beside City Union Bank,Ameerpet",Hyderabad,Telangana,500082,17.43451,78.44675
ICL0573253,E Procurement Limited,"Hno 6-2-654/1,V Floor,Sri Kalpa Complex,Street No 7,Opposite Shadan College,Khairatabad",Hyderabad,Telangana,500004,17.40913,78.45925
ICL0573326,Anupam Udyog,"Shop No G 10,Fs Trade Center,M G Road,5-5-68,Near Mumbai Hotel,Ranigunj",Hyderabad,Telangana,500003,17.43305,78.48875
ICL0573333,Sri Jayalakshmi Automotives Private Limited,"8-2-287/11/A,Rd No 14,Andhra Pradesh,Bhagya Nagar Studios,Banjara Hills",Hyderabad,Telangana,500034,17.42164,78.43304
ICL0573344,Elahi Tailors,"Shop No 9-4-29/19,Sana Hotel Road,Hakimpet",Hyderabad,Telangana,500008,17.40359,78.41823
ICL0573610,My Own Realtors & Developers,"Flat No 201,S S Apartments,Main Road,Uppal",Hyderabad,Telangana,500039,17.40129,78.56602
ICL0573616,Mahaveer Consultants,"H No 10-3-32/1/A,Main Road,East Marredpally",Hyderabad,Telangana,500026,17.44918,78.50923
ICL0573619,Hi - Digi Comtronics Private Limited,"12-11-590/129/2,Near Sbh,Secunderabad",Hyderabad,Telangana,500061,17.42181,78.51692
ICL0573644,Enhance Salon Of Spa,"Kapil Complex, Kphb 6Th Phase Road, Kphb 6Th Phase, K P H B Phase 6, Kukatpally",Hyderabad,Telangana,500085,17.48685,78.38902
ICL0573648,Rr Ceramics,"Pillar No. 180,Plot No. 2-4-79/1,Upperpally,Rajendra Nagar",Hyderabad,Telangana,500030,17.35539,78.42186
ICL0573674,Sri Sai Balaji Homeo Clinic,"Shop No 59,Laxmi Plaza,Moosapet",Hyderabad,Telangana,500018,17.45776,78.43287
ICL0573701,Triplex Dyers & Cleaners,"4-3-1&2,Zindu Vihar,R P Road,Near Peddamma Temple",Hyderabad,Telangana,500003,17.43319,78.49315
ICL0573718,Sree Laxmi Kiranam General,"Borabanda - Allahpur Road,Radha Krishna Nagar,Opp Borabanda Bus Stand,Borabanda",Hyderabad,Telangana,500018,17.45363,78.41506
ICL0573847,Jai Durga Bhavani Building Constructions,"No 2-2-1103/2 B Vegetable Market,Golnaka",Hyderabad,Telangana,500013,17.39183,78.50632
ICL0573881,Jai Hind Cycle Agency,"# 15-3-33,Maharani Jhansi Road,Poosal Basthi,Gowliguda,Adjacent Gurudwara,Gowliguda Chaman",Hyderabad,Telangana,500012,17.37948,78.47931
ICL0573885,Ank Hair Cutting Salon,"7-266,Lenin Nagar,Badangpet Road,Badangpet,Saroor Nagar",Hyderabad,Telangana,500058,17.3165,78.52199
ICL0573890,Rfresh Chicken Centre,"B K Guda,Manikant Complex,Sanath Nagar",Hyderabad,Telangana,500038,17.45229,78.44317
ICL0574057,Jcb Cedar Spare Parts,"Door No : 1-41-4, Uppal Ring Road, Survey Colony, Ida Uppal, Gaddi Annaram",Hyderabad,Telangana,500039,17.39699,78.55928
ICL0574061,S.K General Stores,"Plot No 17-2-628/31,Opp Masjid-E-Mohammadia,Madannapet",Hyderabad,Telangana,500059,17.35757,78.50386
ICL0574086,Balaji Murali Mohan Kirana & General Store,"Rami Reddy Nagar, Opp To Papayah Yadav Nagar Masjid,Quthbullapur",Hyderabad,Telangana,500042,17.48816,78.45395
ICL0574133,Madhava Reddy Dr K,"D No 17-2-585,Santosh Nagar,Near Bus Stop Lane,Near Balaji Sweet Shop,Saidabad",Hyderabad,Telangana,500059,17.36145,78.51164
ICL0574149,Nitya Homoeo Store And Clinic,"3-5,Beside Balaji Darshini Tiffins,Opposite Maisamma Temple,L B Nagar",Hyderabad,Telangana,500074,17.34943,78.54859
ICL0574173,Regnl Employment Office,"A T I Campus,Opp Shiva Temple,Vidyanagar",Hyderabad,Telangana,500013,17.40237,78.51531
ICL0574189,Sri Sai Baba Kirana & General Stores,"17-153,Kamala Nagar,V V Nagar Road,Dilsukh Nagar",Hyderabad,Telangana,500060,17.36678,78.53048
ICL0574207,Prabha Digital Studio,"9-57/A,Venkateshwara Nagar,Opposite To Petrol Bunk,Malkajgiri",Hyderabad,Telangana,500047,17.44739,78.53609
ICL0574224,Mujahed Bangles Store Manifactures And Suppliers,"18-8-244/B89/18,Fateh Shah Nagar,Fate Shah Nagar Road,Opposite Masjid,Moin Bagh",Hyderabad,Telangana,500023,17.3471,78.49408
ICL0574289,Sri Sai Steel Traders,"No 1,Bachupally Road,Sri Aurobindo Colony,Opp Indian Bank,Miyapur",Hyderabad,Telangana,500049,17.5046,78.36192
ICL0574318,Sri Ganesh Metal Company,"Jambagh Road,Wakil Wadi,Jam Bagh,Near Sri Anantha Padmanagha Swamy Enterprises",Hyderabad,Telangana,500095,17.38297,78.47981
ICL0574337,Royal Sofa Repairing Works,"H No 22-230/1, Bhagaya Nagar Colony, Bhagya Nagar Colony Kukatpally",Hyderabad,Telangana,500072,17.50096,78.4174
ICL0574350,Tiny Planet Infotech Private Limited,"Flat No-302 Jamuna Plaza,4th Floor,Himayath Nagar Main Road,Coffee Day Building",Hyderabad,Telangana,500029,17.4038,78.48232
ICL0574401,Madhar Meat & Motton Shop,"Shop No 9-4-57/12/1,Hakimpet",Hyderabad,Telangana,500008,17.4036,78.41866
ICL0574427,Trichy Jewellery Mart,"8-1-427,Main Road,Near Vasha Bank,Rashtrapathi Road",Hyderabad,Telangana,500003,17.43773,78.49456
ICL0574430,J K Hair Dresses,"12-10-336/2/2,Seethafal Mandi,Secunderabad,Seethafal Mandi Road,Near Ramalayam Temple",Hyderabad,Telangana,500061,17.42532,78.51883
ICL0574464,Ace Lifestyle Sports Products Private Limited,"H No 3-6-365,Shop No 33,Ground Floor,Liberty Plaza,Opposite Stanza Showroom,Himayat Nagar",Hyderabad,Telangana,500013,17.39241,78.51393
ICL0574501,Ratna Extrusions Private Limited,"Plot No 1/A,Phae Iv Extension,Ida,Jeedimetla",Hyderabad,Telangana,500055,17.52157,78.43818
ICL0574567,A R Bike Repairs,"Srinagar Colony Main Road,Srinagar Colony,Ameerpet",Hyderabad,Telangana,500073,17.43116,78.44272
ICL0574593,Jay Bhawani Electricals,"1-9-193, Main Road, Kushaiguda Rd, Padmavathi Colony, Kushaiguda Industrial Area, Kushaiguda, Secunderabad",Hyderabad,Telangana,500062,17.47948,78.5745
ICL0574596,Sagar Enterprises,"38-87/1,Gokul Nagar,Ecil Post,Dr A S Rao Nagar",Hyderabad,Telangana,500062,17.47898,78.55973
ICL0574644,Modern Plastics,"Rehmath Complex,Nampally Market",Hyderabad,Telangana,500001,17.39119,78.46429
ICL0574748,Bhavani Book Stall,Shivam Road,Hyderabad,Telangana,500035,17.35818,78.54534
ICL0574750,Shilpa Books & Stationery,"Sri Krishna Nagar, Near By Indira Nagar Bus Stop,Yousufguda",Hyderabad,Telangana,500073,17.42968,78.42558
ICL0574810,Mayasabha,"Plot No 44 And 45, Shop No 2 Ground Floor Apurupa, Kavuri Hills, Guttala Begumpet,",Hyderabad,Telangana,500033,17.44619,78.39963
ICL0574872,Manikanta Clinic,"3Rd Street,Opposite Dlf,Gachibowli",Hyderabad,Telangana,500020,17.41698,78.50158
ICL0574945,Gratisol Labs,"207, 2 Nd Floor, Kvr Enclave, Gurudwara Lane, Beside Satyam Theater, Above Icici Bank, Ameerpet, Swathi Avenue",Hyderabad,Telangana,500016,17.43655,78.44853
ICL0575072,Destinaltion 360 Rent A Car,"8-1-523/170,Old Mumbai Highway,Deluxe Colony,Janaki Nagar Colony,Near Arfat Arcade,Toli Chowki",Hyderabad,Telangana,500008,17.40205,78.41245
ICL0575081,E-seva,"H No 18-67/A/1,Opposite Survey Of India,Uppal",Hyderabad,Telangana,500039,17.40726,78.55479
ICL0575093,Samreen,"H No 8-3-162/A/10/2,Sanjay Nagar,Sriram Nagar,Yousufguda",Hyderabad,Telangana,500045,17.44879,78.41991
ICL0575201,Vijaya Pratap Apts Security Association,"1-9-312/6/A & B,Vijaya Pratap Apartments,V Nagar Coly",Hyderabad,Telangana,500044,17.40191,78.50513
ICL0575214,Sri Steel Traders,"H No 1-1/48,Habeeb Complex,Opp Fish Market,Fathe Nagar Road",Hyderabad,Telangana,500042,17.4641,78.4494
ICL0575249,Corp Homes & Guest House,"Opp Image Hospitals,Madhupur",Hyderabad,Telangana,500081,17.44488,78.38665
ICL0575348,Sri Ganesh Novelties,"6-1-667,Khairtabad Market Road,Taj Enclave,Near Khairtabad Market Rd,Khairatabad",Hyderabad,Telangana,500004,17.40967,78.46213
ICL0575444,Eskay Engineering Corporation,"6,Durga Bhavan,141,Rashtrapathi Road",Hyderabad,Telangana,500003,17.43017,78.49209
ICL0575448,Bombay Dyeing,"Shop No G-3,Svh Plaaza,Miyapur Main Raod,(Opposite To Rao High School) Miyapur",Hyderabad,Telangana,500049,17.49541,78.35569
ICL0575556,State Bank Of Hyderabad,"Shanthi Sikhra Complex,Bella Vista,Rajbhavan Road,Somajiguda",Hyderabad,Telangana,500041,17.41414,78.45968
ICL0575622,M/S Cement World,"Boduppal Colony Road,Bayanna Nagar,Near Ambedkar Statue,Boduppal",Hyderabad,Telangana,500092,17.41842,78.58394
ICL0575624,Mahendra Provision Stores,"No 20-114-4,Dayananda Nagar,Malkajgiri",Hyderabad,Telangana,500047,17.45768,78.53063
ICL0575693,Ritz Tel,"Plot No 9, Pavanvihar, Airlines Colony Bowenapally,",Hyderabad,Telangana,500009,17.46414,78.48261
ICL0575738,Pragati Agencies,"15-8-514/C, Shop No. 5, Amar Estate, Near By Supra Trading Co,Feelkhana",Hyderabad,Telangana,500012,17.37851,78.47303
ICL0575739,Western Union Business,"5-9-99,Br-2019,Iii Floor,Inside Indian Overseas Bank,Suralok Complex,Gun Foundry",Hyderabad,Telangana,500001,17.39511,78.47875
ICL0575776,Shiva Stationery,"Shop No.7, Bhagya Nagar Colony, Kukatpally",Hyderabad,Telangana,500072,17.49451,78.40333
ICL0575784,Sri Sai Medcial General Store,"H No 2-9-180/1/3,Shop No 3,New Bharat Nagar,Uppal",Hyderabad,Telangana,500039,17.40587,78.56461
ICL0575899,Kushal Printers,"4-3-273 1st Floor,Behind Anjaiah Complex,Old Bhoiguda",Hyderabad,Telangana,500003,17.43387,78.49182
ICL0575928,E Vally Computers,"X Road,Noori Shah Road,Nr Amodi Masjid,Bandlaguda",Hyderabad,Telangana,500005,17.31488,78.46794
ICL0575929,Hotel Blue Moon Tea Tiffins & Snacks,"Near Arya Samaj Mandir,South Lalaguda,Mettuguda",Hyderabad,Telangana,500017,17.43554,78.53768
ICL0575932,Sai Opticals,"1-2-8,Gagan Mahal Road,Near Sadu Ram Hospital,Domalguda",Hyderabad,Telangana,500029,17.40803,78.47814
ICL0575954,Arvind Cotton Cut Pieces,"Boduppal, Near Sridhanalaxmi Kirana And General Store",Hyderabad,Telangana,500013,17.39593,78.52176
ICL0575965,Jyothi Fresh Chicken,"H No 3-3-10/A,Anand Nagar,Uppal Road,Ramanthapur",Hyderabad,Telangana,500013,17.39273,78.537
ICL0575966,Lulu Opticals,"13,Hanuman Tekdi,A P India,Opp Amber Restaurent,Abids",Hyderabad,Telangana,500001,17.38821,78.48082
ICL0575983,P L N Reddy Stainless Steel Palace,"4/1/824/4 , Beside Rama Krishna Theatre, J N Road,",Hyderabad,Telangana,500001,17.38566,78.47671
ICL0576011,Sri Venkateswara Hospital,"Chandra Complex,Kushaiguda Industrial Area,Opp Venkateshwara Swamy Temple,Kushaiguda",Hyderabad,Telangana,500062,17.47989,78.57469
ICL0576092,Top Rta Works,"19-3-300/A/3,Beside Shaik Medical Hall,Vattepally,Vattapally",Hyderabad,Telangana,500053,17.33131,78.46063
ICL0576116,Yeturi Boodevi Builder Limited,"1714,A C Guards,Lakadi - Ka - Pool",Hyderabad,Telangana,500004,17.39956,78.46242
ICL0576130,Sri Balaji Cards,"15-2-2,Maharani Jhansi Road,Gowliguda Chaman,Kishan Gunj,Jam Bagh",Hyderabad,Telangana,500095,17.37925,78.47912
ICL0576139,M/S Krishna Kumar Singh,"3 4 412, Narayanguda, Lingampaly,",Hyderabad,Telangana,500027,17.39748,78.49386
ICL0576209,Mekhale Electronics,"2-2-18/18/5/9,D D Colony",Hyderabad,Telangana,500013,17.4036,78.51613
ICL0576240,Chandu Band And Nadaswara Brundam,"12-14-115/B, Moula Ali Road, Lalapet, Malkajgiri, Secunderabad",Hyderabad,Telangana,500017,17.43534,78.54359
ICL0576325,Vinay R Sabu,"11-6-190, Public Garden Road, Nampally, Nr Hotel Harsha",Hyderabad,Telangana,500001,17.3939,78.47124
ICL0576327,Classic Xerox & Staionery,"1-90/2/A,Hitech City Road,Sri Sai Nagar,Madhapur",Hyderabad,Telangana,500081,17.44376,78.38718
ICL0576341,Sk Pan Shop,"Santoshnagar Main Road, (Near Fatima Masjeede)Santosh Nagar",Hyderabad,Telangana,500059,17.34112,78.50299
ICL0576342,Rasht Restaurants Private Limited,"1-8-303/34/4b4,G B-4,Opp Anand Theatre,S P Road",Hyderabad,Telangana,500003,17.44304,78.4812
ICL0576355,Vijaya Krishna Enterprises,"Plot No/ 588 S/01 6Th Phase, Aasritha Residency,Kphb Colony, Kukatpally",Hyderabad,Telangana,500072,17.4948,78.40361
ICL0576399,Hayath Fitness,"157/01/401 Besides Market Yard, Bowenpally, Hasmatpet Road",Hyderabad,Telangana,500009,17.46913,78.49224
ICL0576406,V L N Mobile Zone,"H No 8-3-843,Yellareddyguda Road,Yellareddy Guda",Hyderabad,Telangana,500073,17.4324,78.44292
ICL0576478,S L N Pooja Store,"Purab Nagar,Near Irani Hotel,Amberpet Main Road,Hyderguda",Hyderabad,Telangana,500013,17.3936,78.52219
ICL0576491,Sudhir & Associates,"La Paloma Caves,8-2-692,No-12,Banjara Hills",Hyderabad,Telangana,500034,17.41645,78.43825
ICL0576591,Decent Materials,"No 23,Brindavan Colony,Shivas Enclave,Opp Sai Sudhir Degree College,Kapra",Hyderabad,Telangana,500062,17.48,78.55735
ICL0576668,Bharatiya Vidya Bhavan'S Vidyashram,Nird Campus Rajendranagar,Hyderabad,Telangana,500030,17.31599,78.40044
ICL0576684,Sri Narsing,"Lane Number 1,Begumpet",Hyderabad,Telangana,500016,17.44699,78.46104
ICL0576685,Francis Klein & Co Private Limited,"Plot No-109,6-2-975,Kushal Towers,Khairatabad",Hyderabad,Telangana,500004,17.40843,78.46093
ICL0576699,R.R Brothers Printing Press,"Plot No 164/C,Phase Ii,Sector -1 Lane -3 Ida Cherlpally",Hyderabad,Telangana,500037,17.46654,78.44216
ICL0576727,Sri Sai Engineering Works,"Plot No 9,H No 2-185,Akshay Enclave,Sobhana Colony,Balanagar",Hyderabad,Telangana,500042,17.46113,78.45453
ICL0576874,Mohans Health Care,"H. No. 3-5-84, Opp. Gowtham Model School, Hyderguda, Attapur",Hyderabad,Telangana,500048,17.36386,78.42407
ICL0576888,Sv Digital Photography,"H No:- 1-90,Bachupally,Near Gram Panchayat",Hyderabad,Telangana,500090,17.53955,78.36352
ICL0576974,Royal Furniture,"4-1-59/D,Snehapuri Colony,Tarnaka",Hyderabad,Telangana,500076,17.42475,78.54371
ICL0576998,Shikhas Fab,"1/111/332, Plot 332C, Raghvendra Nagar, Kondapur,",Hyderabad,Telangana,500072,17.4756,78.41752
ICL0577059,Star Home Furnishing,"Cross Road,Alkapuri Cross Road,Near Hero Honda Bick Point,Nagole",Hyderabad,Telangana,500068,17.36392,78.5576
ICL0577064,Guru Bath Fittings,"5-1-654,Troop Bazar",Hyderabad,Telangana,500001,17.38533,78.47861
ICL0577107,Visaze Images Collection,"Plot No :-97,03,Banjara Hills",Hyderabad,Telangana,500034,17.41663,78.43828
ICL0577149,Moosa Constructions,"Opposite Petrol Pump,Near Victoria Hotel,Bibi Bazar,Purani Haveli",Hyderabad,Telangana,500002,17.3593,78.47928
ICL0577182,S V Computers,"Shop No 5, Deepu Block Roi, Developers, Miyapur, Near More Supermarket",Hyderabad,Telangana,500049,17.4973,78.35857
ICL0577202,A K Aluminium,"Shop No 11-1-202/C,Bhoiguda Kaman,Nampally Road,Charkhandi,Aghapura",Hyderabad,Telangana,500001,17.38441,78.46299
ICL0577232,Suraj Bhan& Co Jewellery,"Tappachabutra,Syed Ali Guda,Hira Moti Complex,Ghansi Bazaar,Near Binodilal Maliram Jewellers",Hyderabad,Telangana,500002,17.36368,78.47504
ICL0577309,Charan Salon,"Rd Number 2, Kphb Phase I, Kukatpally Housing Board Colony, Kukatpally",Hyderabad,Telangana,500072,17.48897,78.39934
ICL0577341,Sky Foot Wear,"Plot No 54 & 55,Shop No 9 & 10,Hill Colony,Opp Valentine Bakery,Main Road,Vanasthalipuram",Hyderabad,Telangana,500070,17.3329,78.56973
ICL0577423,Sai Teja Furniture,"Plot No 21,Christian Colony,Hastinapur",Hyderabad,Telangana,500070,17.32728,78.55632
ICL0577495,Sri Jagdamba Pearls,"Mg Road, Nr Mahatma Gandhi Statue, Park Ln, General Bazaar, Kalasiguda",Hyderabad,Telangana,500003,17.43867,78.48885
ICL0577503,V V Jr College For Girls,"Mgbs,Gowli Guda,Kothi",Hyderabad,Telangana,500095,17.37914,78.47996
ICL0577555,Asas Footwear,"6/B,Bk Guda Internal Road,Bk Guda,Sanjeeva Reddy Nagar",Hyderabad,Telangana,500038,17.44719,78.44717
ICL0577589,Arsalan Bags,"2-9-180/1/3, Chilka Nagar Main Road, Balaji Enclave, Chilkanagar, Uppal",Hyderabad,Telangana,500039,17.40579,78.56455
ICL0577600,Shree Laxmi Engineering & Electrical Works,"5-1537/3,Krishna Complex,Hill Street",Hyderabad,Telangana,500003,17.4379,78.48968
ICL0577632,Life Care Medical Store,"Shop No. 10-3-16/2/A, Mehdipatnam",Hyderabad,Telangana,500028,17.39336,78.4452
ICL0577651,Bicha Reddy Sweets,"Vijaya Raghava Chambers,Chandanagar",Hyderabad,Telangana,500050,17.49541,78.32106
ICL0577665,M/S Virgin Composites,"11/175/A1, Valmiki Nagar, Fathenagar,",Hyderabad,Telangana,500018,17.45843,78.45124
ICL0577700,Cgtrix Animation Studios Pvt Ltd,"63, Nagarjuna Hills, Punjagutta",Hyderabad,Telangana,500082,17.42807,78.44884
ICL0577709,Bommini Lalitha Garden,"25, Nh 9, Hill Colony, Prashanth Nagar, Vanasthalipuram",Hyderabad,Telangana,500070,17.33766,78.57172
ICL0577733,Hotel Ram Residency,"11-6-54/4,Bansal Towers Floor-2 & 3,Kukatpally",Hyderabad,Telangana,500072,17.47443,78.42505
ICL0577804,Atlas Capco Compressor Sales,"1-10-8/5 1st Floor,Hindustan House,Begumpet",Hyderabad,Telangana,500016,17.44419,78.46835
ICL0577827,Supreme Comfortzone,"1-186,Near Mahendra Hills,Main Road,Bhavani Nagar",Hyderabad,Telangana,500064,17.36209,78.45706
ICL0577914,S Baba Maintanance And House Keeping Services,"Shop No 58,Kushal Towers,Opp Hundai Car Showroom,Khairatabad",Hyderabad,Telangana,500004,17.40836,78.46064
ICL0578028,Bab Pan Shop,"Near X Road,Ring Road,L B Nagar",Hyderabad,Telangana,500074,17.34766,78.55223
ICL0578033,M.M.K. Xpoze,"No 11-3-718,No 2,Mallepally,Badi Masjid",Hyderabad,Telangana,500001,17.39193,78.45862
ICL0578080,Sree Kartik Medical Hall,"Dno-16-3-126,Main Road,Near By Empire Paint Stores,East Marredpally",Hyderabad,Telangana,500026,17.44975,78.50971
ICL0578180,Green Gold Rice & Provision Store,"H No 4-84,Opp Swagath Hotel,Main Road,Chandanagar",Hyderabad,Telangana,500050,17.49464,78.32658
ICL0578247,Indusland Bank,"Begumpet Road,Indian Airlines Colony,Patigadda,Begumpet,Near Sears Co Working",Hyderabad,Telangana,500016,17.44384,78.47363
ICL0578352,Sharp Electronics,"Shop No 3-2-1/6,Rahamatbagh,Beside Lane,Kumar Theatre Rpoad,Kachiguda",Hyderabad,Telangana,500027,17.38851,78.49365
ICL0578377,Aditya Kirana & General Stores,"H No 1-5-113,New Maruti Nagar,Beside Kanyaka Parameshwari Temple,Kothapet",Hyderabad,Telangana,500060,17.37756,78.5428
ICL0578392,Concord Intl Agencies,"10-2-287/1/6,Main Road,Shanti Nagar",Hyderabad,Telangana,500053,17.34479,78.46999
ICL0578470,Vasudeva & Co,"1 3,Balaji Commercial Complex,Baghyanagar,Opp K P B H,Baghya Nagar",Hyderabad,Telangana,500072,17.49439,78.40175
ICL0578562,Sakti Enterprises,"Survey No 581/1 And 582, Door No D/11, 1St Floor, B Lakshmi Kantha Rao Estates, Near By Kendriya Vidyalaya",Hyderabad,Telangana,500039,17.40199,78.56156
ICL0578602,Titan,"Road Number 36,Jubilee Hills",Hyderabad,Telangana,500033,17.43371,78.40349
ICL0578614,Dhanya Dental Care,"No. 2, 11-3-357/16/E/5, Padmarao Nagar, Srinivas Nagar, Warasiguda, Near Srinivas Nagar West Bus Stop, Warasiguda Road",Hyderabad,Telangana,500061,17.42061,78.50961
ICL0578755,Magestic Cloth Stroe,"Star Road,Site 2,Swaraj Nagar,Borabanda,Near Mustfa Kirana & General Store",Hyderabad,Telangana,500018,17.45453,78.41098
ICL0578796,Andhra Bank,"8-72-3&4,Opp Fruit Market,Kothapetnew Dilsukh Nagar",Hyderabad,Telangana,500060,17.37072,78.52756
ICL0578820,Wafa,"# 18-12-418/D/1,Beside Omer Hotel,Hafiz Baba Nagar",Hyderabad,Telangana,500058,17.3317,78.49064
ICL0578887,Track On,"2 3 244, Nallagutta, Ramgopalpet, Secunderabad,",Hyderabad,Telangana,500003,17.43731,78.48704
ICL0578972,Om Sri Lakshmi Ganapathi Tutorials,"Road No 9,Sri Venkateshwara Colony,Opposite Sbi Atm,Saroor Nagar",Hyderabad,Telangana,500035,17.35574,78.53585
ICL0578980,Sri Venkateshwara Fast Food Center,"20-114/1/8,Asian Highway 43,Near International Airport,Brindavan Colony",Hyderabad,Telangana,501218,17.26342,78.38897
ICL0578986,New Assam Enterprises,"5-3-64,Opposite Durgamatha Mandir,Gosha Mahal",Hyderabad,Telangana,500012,17.38266,78.4681
ICL0579055,Sai Arshaya Tiffin Center,"218, Sapthagiri Colony, Indra Reddy Alwyn Colony, Hafeezpet",Hyderabad,Telangana,500049,17.49206,78.35201
ICL0579097,Andhra Bank,"3-124,Jjnagar Post,Yapral,Secunderabad",Hyderabad,Telangana,500087,17.5022,78.53889
ICL0579173,Thrimurthi Button Centre,"Srt-184,Street No 4,Jawahar Nagar",Hyderabad,Telangana,500020,17.41166,78.49147
ICL0579282,Sneha Priya Sounds And Electrical,"B,Near Kausar Masjid,Warasiguda",Hyderabad,Telangana,500061,17.41902,78.51639
ICL0579330,Dr Prathibha Narayan - (Pacific Hospital),"237,Road No 36,Jabilee Hills,Secunderabad",Hyderabad,Telangana,500026,17.44711,78.50813
ICL0579412,Sri Sai Manikanta Clinic,"11-21-1555,L B Nagar,Near Vijayalakshmi Theater,Bharat Nagar",Hyderabad,Telangana,500035,17.35793,78.55447
ICL0579418,Sai Tirumala Dresses Mens And Kids Wear,"Near Rtc Bus Stand, Brindavan Colony, Shamshabad",Hyderabad,Telangana,501218,17.26279,78.38772
ICL0579436,Monsanto India Limited,"S-3 & 4,Iind Floor,Anr Centre,H No 137,Road No 1,Banjara Hills",Hyderabad,Telangana,500034,17.41507,78.45014
ICL0579444,Sri Shirdi Sai Men'S Hostel,"Imam Guda Lane 1,Ameerpet",Hyderabad,Telangana,500045,17.43358,78.43877
